ID,Is_Lead
9AHCUZYH,0.4615022
FF9ZSELS,0.44079664
UQFIOXBW,0.047745008
GXABFA6P,0.017064303
3WTURZAB,0.35192534
5NENAUEW,0.2925788
ADF3NKIA,0.034827802
23HMSS8W,0.17727613
S3USU7V7,0.033675045
UNY4VV9G,0.26520073
44PAWIHT,0.06820791
88CX8NRV,0.32927284
EDVUXICX,0.47122785
KHCCNJIX,0.66200715
GQEUDJ3C,0.07109242
PJDXQQXB,0.17946059
EMUYXZHO,0.15405555
OTSIP6EE,0.4276001
AU5HPPN8,0.025507903
AHNUXHHJ,0.18673438
X7APT4NU,0.05882048
TTRAFSN8,0.051426128
ECWMTXRP,0.18768674
6FAPAPVC,0.08367169
ADJAEXYD,0.032693848
XXCFDNES,0.42336696
4UNHFLUR,0.19666278
AJQ2JKPS,0.07168175
3YRXYYSG,0.06570009
FH8HPSRF,0.42205217
6RDDLVQF,0.038792398
GERA6AKH,0.46186423
DWGBNZDU,0.36784285
APFNVLCS,0.52613425
IXNEPVY9,0.10053513
HAYEQ3XM,0.07124801
IRUTMMPT,0.44930422
L36P22RQ,0.16393715
TG7CKBHQ,0.26046777
2MMD3BRG,0.119460635
MDQCWXMG,0.616516
G7XNDSJC,0.04505898
KULJUTBE,0.5986407
YJJUTBDQ,0.14263286
N2A7J8MD,0.07974709
BNN8N2DW,0.29109666
EZLXSDZN,0.049236797
UVXVXALZ,0.16068918
YWIMWR5B,0.29605573
HHKSSR3B,0.16426517
DRGCN93Q,0.35462847
TDEXV933,0.7363049
AGYWNP9G,0.57274187
8IND5BWN,0.5753467
H5DYQHMS,0.31953695
42OYHUYS,0.23207515
YBDARH9U,0.07684444
Y6FYAM5Y,0.45150858
GVNPHGJZ,0.38940042
UXS7S7GP,0.117746085
PUCMU24V,0.14917418
NHZOG3XY,0.46792942
ZBNJFXSJ,0.029141014
2OUD6BGN,0.02456237
MYKOPRRR,0.050699502
UVON8SPA,0.5259314
XZHQLOWE,0.39226505
K5DCIB9N,0.049409658
5ZJZXVSD,0.47338277
5JYUTVTA,0.30550566
CWDJQ6ZM,0.09882267
JVRW49QH,0.06336064
SPZBVUYV,0.066553354
39CKPGET,0.10008571
KHEVEXN6,0.24771836
B5DQQ6YU,0.484357
XC8HUNBN,0.41410792
ETNFQGJP,0.06480511
CAO3GPYY,0.50446206
9Z6SBFWD,0.111696914
MXNBYZJY,0.04671535
BKBUKPRL,0.088038936
REQSXSKW,0.5348919
PF2T5BM3,0.15845871
O8YH5G3Z,0.13454399
Y5KBFFFD,0.4693284
GAMMHA2Z,0.23321818
E42ZANBD,0.42800236
8B4VSAPD,0.0899122
ECO256SQ,0.06523982
UC7SZ22Y,0.22608411
CT4WQQPK,0.5516874
OCAZBN4B,0.03460215
9XJGDOQ5,0.047292534
GQR7B7FO,0.2943525
WHMFTYUV,0.24140379
BLP7NPPA,0.27125564
YK3NAZDM,0.04904451
E72QAZCW,0.15868062
F2WEUYGX,0.42429873
AGNOIFZL,0.39539936
FN7Z9XW3,0.9951894
CHPNDTRQ,0.12725656
OL4W7NFR,0.024930336
W3TBTB6E,0.9833506
8WJGVYA4,0.61398536
HH75E3PQ,0.09511977
K4QYJNFN,0.39326873
93WX4XMD,0.8605033
KKCWMJLS,0.25932744
EJOS5WW3,0.11961269
PMWGCOGB,0.27078536
DOKSQMH4,0.08676631
HVJQN97D,0.42057994
DW4DVLXC,0.14493856
NAZQSX2S,0.1781752
FLRCKHGD,0.1492644
HJVKZABG,0.2313601
KNXC2REL,0.1658233
HM4GEBWB,0.6975336
VMFG9YTK,0.069657534
PYR57OUE,0.5217699
DRNZBMWA,0.06268975
QZ2JWAHV,0.07513134
PTEB3MNO,0.04698775
NR3MZXQV,0.19116674
6QNQKUYE,0.55582106
WL9TNWBF,0.44424042
FMMYVAHN,0.50331116
NWAAIPDX,0.45688814
RKCZ2GYX,0.23018701
CBURJ4PK,0.028545149
EWUORQVT,0.05590562
EKXNZCSA,0.088890456
UDBNSJKN,0.12058114
WNX3EV7P,0.29546466
MDAYEMZQ,0.9984101
STGTAAMP,0.2447052
T3Y4RXKM,0.3035673
JLMXMLW7,0.08968055
YVF9HYV3,0.46887475
KTRQUYBM,0.69876826
CZYKHSHD,0.07480175
AZGHZSKP,0.070323266
EKYZPIEH,0.61653876
B35JTCRJ,0.14623436
AG3JNTHE,0.61057013
NDHLIXJB,0.016976802
Q2YTKGTE,0.35114446
4AJHJZQI,0.064138405
HRDTUXTS,0.49852017
KKTGGE9W,0.45165762
Z8RFSRD5,0.39468935
CV6PC3SZ,0.1557733
2HN2NQAW,0.089517556
B8K8DUWA,0.17477983
BGFFO3GN,0.37906784
FTCR6GQG,0.44904807
4FBHGHBE,0.15024401
P5HXLGJZ,0.28760055
YUXBBYWV,0.3114221
WAEGMRSU,0.028075349
DGJMY3C2,0.08365783
KUBZLQWP,0.08341811
MDDXF79F,0.06371852
C9KVP6KX,0.37249896
5OUWYLEW,0.3875374
2WXFB96Y,0.3606214
IFGFTLSU,0.57478225
DCYPDINO,0.046218652
6EZPY9GE,0.13988306
KXQQ9ZTJ,0.29060468
B8NHLPKK,0.5295416
Z3GJMPZK,0.48330852
YQD7MZMA,0.39339358
JMF4WEPN,0.5397226
RGZGAFKT,0.3518442
PDYLMYJI,0.11256473
WKDESO6M,0.21219505
FE2RCTCJ,0.07787934
HQTPB6DM,0.06724121
NDIJM7BY,0.7609585
M47VTTX7,0.07923977
MSYJ3ETS,0.07435072
JJN6X5VJ,0.3284582
JSVLKAB7,0.06884224
E9SVH57U,0.13332382
9H86BDHW,0.42412367
FEN5IXRX,0.8730335
FQ6CGZC2,0.059693076
MA5OSRVB,0.17982239
IMRCUKAK,0.31436738
NPEAKVQP,0.04159108
AY2FLRXQ,0.121987
HN2RHHQJ,0.099422984
FTIZABKN,0.98977894
7ATSVBWZ,0.14051078
PFADIK5U,0.04807773
T46L3EAK,0.036772516
QRSMCVVX,0.06741949
GXWEMUFI,0.17558473
YKEYC8JR,0.10987495
5U3NITHF,0.106155306
CPJDJJVF,0.5015629
X2V2UKX9,0.058264796
8JTTOWDU,0.18444164
DYPGEXHR,0.21612464
ZOHVSYOL,0.1410243
NXJKG8FQ,0.13998245
NELORCJD,0.20566154
Y2ZZLG7V,0.04694617
GVSJ4KH9,0.05078638
J55JV4RN,0.09526202
SZRC98J4,0.30247524
LMIDXTMW,0.047360364
WAY58E9A,0.109829046
THIYX3CE,0.045234997
6CMO9VD4,0.30730027
N7MD84TY,0.026790813
UTQRKVYC,0.16509885
JARIMERT,0.020561611
MRFRD65X,0.32607546
6LEBPAUF,0.14271674
JPOYWSQT,0.5326043
DUSFITPY,0.109429486
E4AHMMMI,0.33061543
3NU5ESLG,0.062353376
9VDFT2VN,0.041947864
J6UAVLRC,0.048134565
HFCSGJ2R,0.3169194
DLYAUDG4,0.057742845
FSJQ7XQY,0.56317014
J8DTFLWX,0.3083995
484NROAT,0.18886203
4E3E8TXW,0.3861974
RXGLWCE8,0.14210162
M5BYCRQP,0.35381204
MOOFOWWN,0.0591171
62XEYL9T,0.04158504
2YUTUFWH,0.4586069
IVMLCKFV,0.05682839
FUMPTMKN,0.27570885
3QENV6BT,0.21833171
XYNM4RGW,0.15670168
REFKE9RM,0.108221605
9RYZF4H7,0.53533566
A7K5GBYZ,0.5408476
8YJAACEN,0.13789327
KBMEUSSX,0.17164525
JAHABBQZ,0.027474958
DHNVJUPU,0.26897112
PCQEPFKA,0.57102436
D3AEC8VW,0.15782382
3XNR8DAK,0.020955063
2VDSPGZV,0.23686254
G7DURUUJ,0.07942146
V3GAPEAF,0.18364596
SDUQZBDC,0.03919516
QM5QKCS7,0.41164213
XU5YUPNP,0.12499559
5JGRNHQW,0.08739008
Q7NFRDQF,0.27047923
4SFSQMC2,0.411197
GQNKPO6L,0.5035704
DA2GHI2H,0.2072038
GA4BV7DJ,0.059334286
BJ6NITVF,0.03481442
8AADYWMJ,0.5527422
2F6GHSP5,0.061231423
YKXESDXR,0.12208507
ANPSOL6P,0.034000184
RNCUGHI3,0.05259657
FGPHWYQZ,0.99202627
RVXVX38F,0.10192277
IPG3MR97,0.06783733
HBMFJZGG,0.043161284
TCYE6SVM,0.34343717
BPL3NVHW,0.08661806
WB33FQB4,0.08347971
XZKAKWCO,0.04048176
VFDXVNJ6,0.4279113
ZKNOSZYW,0.18633336
FRZCH3DF,0.09204226
QCMACZTN,0.19409476
YOSD4GCQ,0.032174192
O4CXYCIQ,0.02964085
6BFOBPCA,0.32120687
MTXOEGHS,0.15058059
KB8TQ8CN,0.993024
M57HJCPZ,0.035843484
I62ZPC8K,0.069914624
HMGBKTBC,0.09915241
8RSZKSYI,0.1010215
EQHZHTKM,0.10918383
ASMJEJC9,0.75049675
SMGEUSKF,0.050922126
CZENRC94,0.052008737
TUMUZVBE,0.15769777
N5QTXXHG,0.36261922
JYGMHNFZ,0.24832115
LORA7F5R,0.27597448
DGMCAKUM,0.08793142
EVJVZVGJ,0.16074303
MYAMKC2R,0.26698345
YBJUQUOJ,0.48112428
5UQLDHMO,0.34370875
E7JGQ9KC,0.14369968
F5FODR8Z,0.17907415
JPFD7PRK,0.09042749
TGHHOSFS,0.29336816
J7A57JSM,0.016971335
AYJAEEJB,0.035273977
CZN9BMGH,0.0139943715
2WXOMUB4,0.08486943
CXGKRGZF,0.35964713
Q6TDYDFE,0.24375556
MKSS5GQT,0.16791986
CKSOR9KK,0.18404952
JCD6E87H,0.080808856
6ZDVOIVY,0.11363769
AQEIR49G,0.26066568
BVGRF73K,0.18346238
UYVAW4S4,0.5886576
5QE6X8QU,0.16352169
52TWUDPC,0.30261153
DY259BDB,0.06375551
G9HHCHHK,0.34211463
HJQ7MDMD,0.036752995
QPC3MDKI,0.53652436
4COUJYMF,0.07273575
BTFCGQUZ,0.19832075
CW8XHVQD,0.15337276
JEBR3ASZ,0.50224036
3LDNA995,0.4094533
EJKWXEFJ,0.16330677
9W6XAVHN,0.24361654
HMPUMNAY,0.08282153
QFMWBCCE,0.048993673
N7RSMDDF,0.035792794
XM3M8BRC,0.051137496
AEWARPY8,0.022165235
DDS3YHU3,0.20006198
MCLZAKRC,0.539133
BPWKV2D7,0.13905808
CF3GUJ3F,0.05788706
MYHBW7LS,0.032145455
VCKIXQRZ,0.4835955
GGPQHWQH,0.03556193
MHZI45GO,0.36501816
35TWXPQO,0.44088435
G2XJC2UB,0.044050984
J5UUP4A2,0.04411541
MSFJVLMA,0.5130425
6RKAF2UB,0.09210129
AHHKJHKG,0.33606035
Y9MXJN98,0.9535562
FHOJWSHG,0.02902182
32KYMVUS,0.040995847
NXRXJYQ8,0.493886
MTJB3KJO,0.42313835
GA4QDPN5,0.99091804
BXPMVUWZ,0.46525323
BXKZSKTL,0.08123685
PXBKKNNM,0.3607324
S7ZH6RHJ,0.68541133
5DKVZBA7,0.22874011
5DYE6SS5,0.036541045
RB72MMTP,0.214569
CWASWOKL,0.026793206
CB6WTTV4,0.115390845
56SHDREM,0.19898
ZXTHXZTR,0.36766222
XOKDMUDV,0.043557104
CPMKB9HM,0.022976289
HXAJBA5B,0.019770613
3M3JLAC7,0.18149327
JFJTPIPD,0.3203045
2ZXHAWMH,0.101100564
KS9LRAAR,0.15530606
NFUOIVZJ,0.41155338
CK8U2HXZ,0.120606795
QSISTO2X,0.9916647
MAUKPHHE,0.5400224
DOUNEVYH,0.123067565
NGRSXA6F,0.32235962
HCGKIGJQ,0.059440684
BSAPHHT8,0.0283249
JOQFYRGJ,0.09996308
BVBBEH6Z,0.33936825
FAD2DW6W,0.07856337
R3KCPKR9,0.3761357
SYH8RHCS,0.17769067
KRB2PJGO,0.50998807
LAKDOPZP,0.057889007
LMRVYMRK,0.11246379
VUWMR5CY,0.60969526
F7ISWNXS,0.41841266
RE7XFOA2,0.037791945
7BASTAJV,0.020516023
FPOUWAGC,0.17877796
RZM9RTA5,0.3500766
JFCKYNRU,0.23241942
9VKPHGXN,0.07356921
AIRD4QGE,0.03703033
A5SN8PYE,0.14919943
USJS5KTX,0.04452412
JOAK9EOQ,0.23210613
A8SD7YUO,0.4449936
D8PM3HMJ,0.42310452
VACHCPGR,0.6193645
MQZX6FTJ,0.08260143
DBVFPENS,0.38820937
8DOSWGQH,0.06502763
CYCYYFBH,0.6555071
A7B8M5FD,0.2113356
XJMYKCLS,0.47654045
BTWASKDG,0.02830913
UQQWFKSK,0.028770134
KC7BCHMT,0.09190649
F4UVWQHG,0.059606887
KMUW54R7,0.039340638
4IBVFQ7A,0.033015743
AY42MBQH,0.36055395
485SIMCK,0.07775625
MXTASKA9,0.09656745
3SGXGGDZ,0.2522865
KPNIR9DU,0.03164076
M23BSYNJ,0.49099877
VMVAQEKT,0.11854587
3QJMAH5E,0.9921468
55DTVTCR,0.070074484
IMDRA4AG,0.123301625
BRCV3RHC,0.029647091
CNR7D9E5,0.053404175
DLZVFVE2,0.39710394
4FYJ98S2,0.07135671
JNIRVZG7,0.03800531
O2U7XX5Y,0.059449427
AMJ7HFVE,0.4976697
RFJQSZBF,0.076655485
XOZPHCQG,0.46383473
ASUX2ZXD,0.31504124
KEYTPTZK,0.12387984
NFBHTMKR,0.37486064
9EJ7TQXF,0.033577386
9UZY9GQC,0.17081544
ZAZYMC92,0.095998466
JPDCX8BA,0.03339652
OBXYGXFZ,0.06480097
VPJI8DVG,0.048027832
4OUDLV9G,0.05765365
EHGXL7L9,0.15668422
AAVCNWNK,0.29855692
KFNR6KTX,0.106269315
MRUIJUAV,0.104356125
GXKGKKYH,0.38577053
FWK8HJYA,0.61878294
FMNPULTX,0.07955602
3MFQEUDQ,0.071022466
8CUV6AJU,0.02896004
JWH6RTG2,0.32462892
GQUWIEND,0.26407212
MKKAC8XL,0.019432051
DPYS9JXE,0.08303592
CUHKE2N3,0.024114033
HGPEYIF8,0.090588935
SK8XJMRA,0.016860802
CJKUQ7YA,0.37538654
VMRZZ9SC,0.06566676
NWROXGUK,0.42473423
DWYNP63O,0.16322196
M8QEBLFK,0.31718862
Z9ILYVUS,0.07616176
FTGV5KSU,0.051368356
EVZCWGSV,0.5503483
IEV8V9B2,0.05149294
ABR8W6DX,0.08525748
DFZZTWAU,0.63979155
JG2FRB6F,0.3190176
JR7ZN5TA,0.21258242
3CZJE6SE,0.12725829
KBQTC3GF,0.095877595
QJJR7AHT,0.48683786
HNPQSTSU,0.24988294
FEORUMFT,0.4662936
DMTW7TQS,0.38255215
YVZQJW3I,0.46897686
UE6HV4XO,0.24872698
JEG3TVPY,0.20625904
4BNU4VJQ,0.4009138
PKMV8TKX,0.31605652
JSIZBRVH,0.299181
JKYFW6AT,0.062462978
JRA6F3TE,0.4676912
MSJ44KZW,0.9934876
DRD7MRVN,0.075389065
BYR5ZWRD,0.07955442
JTH55YFH,0.51836866
X6NEES2T,0.06015899
LCHRVAA5,0.53743684
AHAQDRXC,0.41801593
JO9NAT2S,0.15648775
MQVSWZVV,0.06998678
M7UEUAJK,0.33819103
H6VVD6MP,0.14281018
7QM455B7,0.10276302
EVX75NEK,0.21282136
FO66F9Z2,0.10179856
YKWLBK6C,0.5831069
UMM3LXY6,0.11060927
DIE7AQKB,0.5719829
E7XX3EKA,0.58864325
SEPPUHCJ,0.4123553
JBSPAL4R,0.06480552
5UBNQB9F,0.99240243
FWJ48GT3,0.5237911
6O5VYYTO,0.06883793
5LLQMNGB,0.59889394
ZKWZO9PY,0.06467307
ESQ6Z8MS,0.40950683
DXETGQHV,0.24792999
2KGJHKHC,0.5522792
R3NBVXWY,0.07181753
3JFRMGJB,0.21019627
EYKGJKN4,0.21181896
EJNZAUD2,0.013945878
EWDHVZNK,0.035789948
UHWMFNL6,0.4205925
WTLEVBUG,0.023103459
KYAWWP3M,0.11891056
QXUPBXA5,0.3931432
JYJRGZLU,0.040284246
SHQRMHEP,0.109350346
8MVS3UXV,0.47448865
5B9PHM7R,0.6185904
CQZTGKP6,0.17385161
OU3EQAJA,0.9971374
NRHQP7HM,0.3290841
NVPXMLAA,0.35453013
ISNFVSNM,0.05478185
2EFHNU54,0.29410082
PVUIGKHB,0.044539962
D6NTXWHA,0.11488001
7AWYJANV,0.45247805
9JJUN6ZR,0.61282945
CJDNB3OL,0.06745154
2M9BHKEV,0.10920213
IFOHUFUA,0.6192041
AYKMJWWW,0.20896295
S5BRI4D5,0.42814142
SKEUQF5X,0.14475048
82KN4P5P,0.032552663
KZNJEET5,0.20254952
CULUSU3Y,0.3319645
3KN7UCEM,0.18320799
B3XIJ8DX,0.29870585
ZFPAGYWV,0.10228625
NZPZAED5,0.37145346
VNRU9ZHQ,0.1529826
ZUACJNQN,0.6409473
JBDFTRPB,0.048167907
WPLATNXW,0.023430722
E5S73OMF,0.13375355
CAKSERN3,0.033330332
IFYN9N8R,0.15700124
EXYUJ5WD,0.13813648
2EREEAWH,0.39233664
JC4GCUCP,0.06265271
GKPG8ZZB,0.43396682
KFAK5R7M,0.22974557
J6PHDRCR,0.9972155
PUIHWXEB,0.21281666
HJ8T6WEV,0.14142661
4NYNLL56,0.046706334
DJMOQHOA,0.35114047
JALCZTIJ,0.06795297
DPIFFAKH,0.5479666
JHB7R59S,0.7890673
GFIHPCYW,0.3922998
J6AC4GBV,0.058793128
9959MB9V,0.25348508
5OH5GFMH,0.272035
UV9BRBWG,0.04290759
SMMFNACZ,0.06855797
9TDNQXYQ,0.22404054
FP3GKQQF,0.08869894
QOZCC6WP,0.55169034
EK9RBNHF,0.9902946
NWKU7BUJ,0.07739782
AHWE83WF,0.027631938
7ANQF7ZT,0.11425003
4FTCV7AP,0.31214473
AS4NP3CC,0.06920843
IZM8GDBD,0.24464412
VDBSLGCG,0.10521574
KFIT69YF,0.49548754
W4LRQPJL,0.39573768
CAGZHQ5W,0.22291996
3SXKYJXV,0.13467574
FYK9NNR2,0.50458705
7OREENBP,0.3809615
K8JD4VQ3,0.7758829
YJJ7HCZB,0.055217743
YTUFOOJE,0.063322425
MJNNSFN5,0.02842788
RPZUEMRI,0.06736763
N2WOEWDU,0.21445498
LKR7C7HZ,0.10341109
MKGPJGTO,0.46067783
KJRAKHY8,0.5714264
ENDBUWYP,0.21437332
BFAZ4OPA,0.17247796
QYAJHFWV,0.43969917
NBW3D2TB,0.035596397
KECQQHJT,0.29046303
Y6BFVWQE,0.18678288
4VRCYJWQ,0.17697133
HNMNZTJE,0.035626933
AM2XXEA5,0.14656292
VMV8GRJN,0.32613155
4KUTQUNQ,0.018887434
DNUE8XP8,0.024996765
B3Z3YACQ,0.13421044
WN4PGSVE,0.40072265
GZYJXQRK,0.051744476
7XR8SNBZ,0.4644396
EBHJAVXN,0.384389
F2KMAVZW,0.19450064
2SUCZQXF,0.30950177
TPPXNGEK,0.042856272
MBND2JAU,0.3741639
KD74EYRD,0.31909165
EC8QQIFD,0.23840448
UXXHDXNW,0.19017081
B5GFWMXJ,0.0705409
BXLEGW8V,0.47493804
WBEW7BMG,0.13803296
GU8UV4EE,0.19081412
X8K8QXFJ,0.1726453
GBSHFJKG,0.2690833
N4TVPLRX,0.37656483
BWLXIBVM,0.42685357
GVTEBPOO,0.06088826
FEAQMHFN,0.3507291
CRRVFBDA,0.15115768
KL9TGJCQ,0.046853974
3Y4ANZHK,0.4609844
WYPYNUG7,0.27095965
E5BAOCJS,0.10005168
6C5ZSTUN,0.039131284
BHMTCA23,0.3906742
SJ7EIGES,0.06830098
2WL9SULU,0.30586392
ZIPH7XQN,0.25224584
SWYFZWEJ,0.06309252
YRJVUY2G,0.102680355
ZCWN7TXZ,0.07777473
3YMDA6KP,0.09006113
2K8L4V3B,0.07645098
25QXOHF9,0.07511564
LWKG4SIR,0.018094882
H9PQFSMN,0.41063622
NXDM2C4V,0.06493744
8O79ZB8S,0.28372893
CAZCSIMI,0.054943644
SQGJEZJB,0.21743686
SFJECPRC,0.19959518
RTFDU2EC,0.06963458
SKJFYVTF,0.22098602
S5F7GBMO,0.49147436
QCEIVB8L,0.5066335
NACKHEXX,0.17159899
RQ3THAZK,0.2910639
EW3QYPAP,0.54357
XAKPD4NT,0.15492722
MH4Q7ODR,0.039086968
2TYUQD6W,0.4293551
SENVYGNM,0.12037555
G8VABSKD,0.19281948
BVAEQBTQ,0.26174468
NK6JF9ZK,0.18885843
EMP6HMBJ,0.07031401
FG8KEUC2,0.1157043
M3YSIY5D,0.08167421
IKVPPWFX,0.2249399
F9RXINJD,0.06562656
SU8CW9PJ,0.050723787
MHHCLKUF,0.35020584
8ATRYJTO,0.2858091
JHT7OAKZ,0.43803528
KRREVVYU,0.08392642
F9SRM8SO,0.19182257
EITVEGII,0.10115554
RNWRGQQB,0.2539747
NHYJKBJ7,0.16600612
8BZMXDAD,0.23443925
PDAM2FPE,0.07817364
N8MWEOTA,0.266556
6VKETEJL,0.26422414
CNZUBGCV,0.0863826
GJFPPUYH,0.37596473
PLMLLMSN,0.007872754
RK6N6AUQ,0.20234573
FWKPAWFH,0.048128303
C8VIXRTT,0.6403217
M5PLDBPR,0.38796273
WKJQYFKG,0.3034239
HMX6BVE8,0.99671125
SUVICAFG,0.0494671
AAQRWWJN,0.06005052
IIWISFQR,0.114745244
JLMPNL67,0.4540651
HFHC6NAZ,0.22093049
6YZY4RDV,0.048144486
NOYCXMUS,0.038275924
EVYKNFSE,0.035666373
KF7O8SEG,0.41916272
GRTABDVE,0.07095737
AMYAXUWQ,0.41807017
T2WYWHEK,0.15125729
ASOYOQ8E,0.3829017
72VMHERC,0.5335111
YYQJ88PC,0.06605663
XBZH6IMA,0.15890944
GASHW7B4,0.4495727
69NUN9KN,0.30948916
DKPPG9KM,0.102578804
T3GDIUI3,0.4483501
6MKDMQI6,0.62339807
STFKPMAP,0.07602489
NJEQE57T,0.03407144
Z2XA6FKZ,0.22508422
3NDMS2KY,0.48092163
E67OJVPT,0.1630313
KISF97XC,0.42103365
AZ7MFSG6,0.31770945
DB65RGHM,0.4172645
YU9WBQBA,0.08409108
PKTXXUMK,0.10684444
ZZ6EDBQB,0.49706593
9M7D4OXN,0.23093478
2JYB7BHF,0.13305733
LJJERNST,0.18263616
3ANCG8HF,0.06903223
FTMFRSPU,0.66209984
S2I8S3T2,0.17043433
2XGUZ9KM,0.42491934
UAXT3VOI,0.06792025
JKWOMUX6,0.0516592
9QOILZSL,0.35020772
2MCHYGF7,0.09285556
64KMZMXE,0.04358047
J3LWGKJP,0.35285035
HTZNT4FG,0.11676016
OCJCYWPZ,0.07086694
JZDEUG6S,0.06418122
8YPW9WAC,0.4130846
M5VFBSMU,0.609561
CODG6NYI,0.99274147
NVE9CEVA,0.3875455
WAEFBC3O,0.46404356
JTJ5DNQB,0.10112355
VFZBPIYH,0.16780257
M2PTPGW4,0.01262577
HNEMPNL2,0.07029244
PXBHZPDA,0.12288093
X3RDP3DI,0.41987652
CXTNI7G7,0.56889147
TEDCHQZ2,0.53768295
UFDJXWDZ,0.19481014
KP3VB2ZI,0.027743708
6GEAXHQT,0.062895305
5HLV3FNU,0.76123095
8QHFORQG,0.14602394
EU8E2V2W,0.30751854
MC7T4MBU,0.31650114
DKO9AKPC,0.3246202
6ADCDU4Y,0.076177716
7LVDNUNG,0.3386316
Z26WFTEM,0.07205218
KJSWYWH7,0.17382815
6TTAX5MG,0.33519074
IOGWJDGX,0.090879455
JPOML5RE,0.026169425
TBJUYTFS,0.115185656
CVNQWAKF,0.17255701
CQ4DSBKQ,0.049064867
EC6BBWWX,0.058650326
FGJFJFBD,0.16736284
DZMSYNLD,0.51858646
62RBGY6T,0.028572628
XGFWNTFJ,0.05477404
JLSBNM6O,0.0995883
JKOQJKMZ,0.28548023
6DHKJGRG,0.097492285
L2WJYEM9,0.3919336
AZJC48CO,0.03573751
QTXYFTSM,0.44396526
X4KRNABV,0.124049716
NCYKUNGI,0.6580126
MUTRA2QQ,0.18853915
M8HSC4PA,0.09626382
DZUXWTEJ,0.1646722
TMEOZM2Y,0.44429135
J9S4MN9B,0.09548964
KGSBLR6Y,0.05912959
EUHACWR8,0.20941661
WYEQJDBY,0.20077488
478GKTUU,0.41872627
MHUVCXOP,0.07184982
FGSK2YPZ,0.08018573
UGLXN9IW,0.0958666
SUOV4XZ2,0.059807576
8GXVFGXQ,0.5454952
9C5YCY8R,0.035086658
AD7ZN8AV,0.02732972
MIFCZKAT,0.08422041
O3UGVRMN,0.03613032
RHHXDE5R,0.070517406
85NDJ7ZT,0.067394055
CASQ2RPR,0.07565119
QLMB25FJ,0.06922621
YIBWJTEK,0.06791706
JY88FSBU,0.20243496
58YZ7LBU,0.46286604
3CIMGDNH,0.17181931
WWDOUPNP,0.067903556
BU8ZJQK8,0.10192928
EJTY9FHL,0.24841206
MACJ6XEA,0.3824953
QC9WHLV7,0.08774236
GZBXEOUQ,0.29834485
O9F4XBKU,0.12433334
EEGU8DUJ,0.27950546
JOVKBRHM,0.11332024
2EPZYBPJ,0.5653599
VJW85EJT,0.16909994
N45F65UX,0.50312346
DXKFGAU4,0.026728554
3GNGCFQF,0.25181237
MJHLKHYR,0.23698395
JTZTWBTX,0.07435913
X6JYUDGH,0.308373
DC9ZWNUC,0.07002809
92Z2Q9JJ,0.4564432
6WMGZFPO,0.03934439
E2MMQDAH,0.050723765
EJYOOWMH,0.348501
JCKIUHTT,0.08222841
CKWDSE5D,0.08000351
25CJNWCR,0.21537338
53HVMQ63,0.3974338
T9VNMSJS,0.3079834
2QJWSMGP,0.0876951
WPJC2YVN,0.5418311
EXQY9EYB,0.13851042
6ABYFCYQ,0.1428704
P3ICZDSP,0.07476883
ZURHPU2M,0.18072431
ASFQRYXE,0.63279486
3PSNAHRE,0.05968238
PRN8ED2F,0.07552166
VF7WTKSA,0.069961525
K5Z3ZKBX,0.2433661
AGTLQR8Q,0.26078457
4KO4SEVW,0.073590174
93MBG9DP,0.27514526
GMRWNGC4,0.10757427
3U5PB7RD,0.20870282
CGZ8S3JG,0.2773494
H3FJ272W,0.12934604
AWLF4ICV,0.25750566
GDUFZLZS,0.44086745
AIXODEK7,0.35305363
KZOYJB9N,0.07625801
UQFM7YXK,0.37232217
BPFV9JJR,0.3269189
M3YWRVJD,0.03477765
HCFPU8NL,0.09186588
KIFQNPD7,0.17739107
JALAFVMH,0.4227644
RCRXYEK9,0.51875216
UVBOYF9U,0.9694686
8NTZDVH5,0.04284943
HQRKPR6X,0.033909786
MCUNVK8F,0.51859313
K7B7H4E4,0.22949155
JMDPBZCK,0.15676036
HXSMHXLV,0.14982823
VDZCAMGT,0.20524713
BE8BKZID,0.08203817
AF9SPYMT,0.08237436
B4S9EJKT,0.08885761
JPUTCSQU,0.56857836
L7MR8VU2,0.050848585
JXKLQG4X,0.03717418
64VIGWJV,0.13314556
4935S8UH,0.27236456
UCKFAEKP,0.7275052
FVC644HG,0.4892991
JB93Y6ZA,0.6484772
NVMHCJOY,0.22842048
SNVRDRS7,0.055680633
TY9AJGX5,0.09025717
KNUCN8YE,0.092704505
RREPM5AN,0.07511631
EVFZQ7CP,0.03817776
S92WKMTF,0.4110755
8TJMSAUA,0.32039517
QVOQFQV4,0.61039263
MQBCDPTI,0.29382604
3NTVMQD3,0.48972985
NL5LJMLV,0.50415426
LM6MXUM3,0.20058584
XIKSVAHF,0.046720095
FNYMZTXU,0.31999153
JTZHM4EA,0.22352536
W9BHDNHQ,0.06962368
DDR3EKFS,0.047214705
MSE3USMR,0.058141623
8ABL5BU6,0.05335513
H69CPOG5,0.24314262
9HGTA2EG,0.10587044
ACYEB6WF,0.049446043
FSRJSQDV,0.10229558
9XSRRGNA,0.18836771
O9IZXJWP,0.46642193
TUVIQXDT,0.6176656
NKLPYUXH,0.15500315
KGSW7WKR,0.50375694
KPW5LEAE,0.29241538
RRVTXU9N,0.555797
HCTZQNWF,0.07175434
RJHDVUQP,0.077422746
